detection_time,detection_cycle,grid_x,grid_y,grid_z,temperature_grain,temperature_inside,temperature_outside,humidity_warehouse,humidity_outside,grain_type
2025-05-19 12:00:00,289,3,1,0,21.7,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,290,3,1,1,23.24,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,291,3,1,2,25.23,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,292,3,2,0,22.17,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,293,3,2,1,23.33,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,294,3,2,2,25.14,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,295,3,3,0,22.32,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,296,3,3,1,23.9,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,297,3,3,2,25.55,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,298,3,4,0,21.61,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,299,3,4,1,23.77,26.46,24.46,81.1,93.1,Japonica rice
2025-05-19 12:00:00,300,3,4,2,25.0,26.46,24.46,81.1,93.1,Japonica rice
2025-05-20 12:00:00,301,0,0,0,21.2,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,302,0,0,1,23.0,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,303,0,0,2,24.58,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,304,0,1,0,20.82,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,305,0,1,1,22.99,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,306,0,1,2,23.67,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,307,0,2,0,21.58,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,308,0,2,1,22.46,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,309,0,2,2,24.18,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,310,0,3,0,21.76,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,311,0,3,1,22.57,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,312,0,3,2,24.27,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,313,0,4,0,21.25,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,314,0,4,1,22.65,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,315,0,4,2,24.29,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,316,1,0,0,20.62,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,317,1,0,1,22.24,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,318,1,0,2,24.04,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,319,1,1,0,19.73,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,320,1,1,1,21.69,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,321,1,1,2,22.69,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,322,1,2,0,19.9,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,323,1,2,1,21.69,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,324,1,2,2,22.5,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,325,1,3,0,19.7,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,326,1,3,1,21.12,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,327,1,3,2,22.2,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,328,1,4,0,21.58,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,329,1,4,1,22.65,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,330,1,4,2,24.46,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,331,2,0,0,21.54,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,332,2,0,1,22.4,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,333,2,0,2,24.14,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,334,2,1,0,20.11,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,335,2,1,1,21.49,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,336,2,1,2,22.81,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,337,2,2,0,19.9,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,338,2,2,1,21.12,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,339,2,2,2,22.97,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,340,2,3,0,20.03,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,341,2,3,1,21.33,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,342,2,3,2,22.91,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,343,2,4,0,21.15,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,344,2,4,1,22.15,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,345,2,4,2,23.62,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,346,3,0,0,21.42,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,347,3,0,1,23.39,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,348,3,0,2,24.03,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,349,3,1,0,21.13,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,350,3,1,1,22.58,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,351,3,1,2,24.3,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,352,3,2,0,21.49,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,353,3,2,1,22.94,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,354,3,2,2,23.52,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,355,3,3,0,21.37,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,356,3,3,1,22.28,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,357,3,3,2,23.95,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,358,3,4,0,21.13,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,359,3,4,1,22.79,25.72,23.72,66.3,85.9,Japonica rice
2025-05-20 12:00:00,360,3,4,2,24.17,25.72,23.72,66.3,85.9,Japonica rice
2025-05-21 12:00:00,361,0,0,0,20.06,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,362,0,0,1,21.75,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,363,0,0,2,23.16,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,364,0,1,0,20.29,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,365,0,1,1,21.76,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,366,0,1,2,23.48,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,367,0,2,0,20.25,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,368,0,2,1,21.88,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,369,0,2,2,22.94,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,370,0,3,0,20.28,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,371,0,3,1,21.26,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,372,0,3,2,22.73,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,373,0,4,0,19.71,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,374,0,4,1,21.69,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,375,0,4,2,23.19,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,376,1,0,0,20.31,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,377,1,0,1,21.59,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,378,1,0,2,22.42,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,379,1,1,0,18.92,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,380,1,1,1,19.77,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,381,1,1,2,21.56,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,382,1,2,0,18.46,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,383,1,2,1,19.88,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,384,1,2,2,21.42,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,385,1,3,0,18.86,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,386,1,3,1,20.18,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,387,1,3,2,21.77,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,388,1,4,0,19.47,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,389,1,4,1,21.5,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,390,1,4,2,22.64,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,391,2,0,0,20.13,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,392,2,0,1,21.6,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,393,2,0,2,23.0,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,394,2,1,0,18.57,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,395,2,1,1,20.21,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,396,2,1,2,21.47,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,397,2,2,0,19.17,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,398,2,2,1,19.61,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,399,2,2,2,21.75,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,400,2,3,0,18.66,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,401,2,3,1,20.35,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,402,2,3,2,21.44,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,403,2,4,0,20.18,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,404,2,4,1,21.54,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,405,2,4,2,22.97,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,406,3,0,0,20.04,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,407,3,0,1,21.64,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,408,3,0,2,22.74,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,409,3,1,0,20.24,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,410,3,1,1,21.52,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,411,3,1,2,22.91,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,412,3,2,0,20.21,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,413,3,2,1,22.07,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,414,3,2,2,23.35,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,415,3,3,0,20.07,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,416,3,3,1,21.37,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,417,3,3,2,22.76,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,418,3,4,0,20.32,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,419,3,4,1,21.6,24.56,22.56,74.0,92.6,Japonica rice
2025-05-21 12:00:00,420,3,4,2,23.38,24.56,22.56,74.0,92.6,Japonica rice
2025-05-22 12:00:00,421,0,0,0,21.31,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,422,0,0,1,23.13,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,423,0,0,2,24.38,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,424,0,1,0,21.65,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,425,0,1,1,22.73,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,426,0,1,2,24.86,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,427,0,2,0,21.62,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,428,0,2,1,23.39,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,429,0,2,2,24.43,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,430,0,3,0,20.93,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,431,0,3,1,22.7,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,432,0,3,2,24.41,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,433,0,4,0,21.63,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,434,0,4,1,22.89,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,435,0,4,2,24.12,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,436,1,0,0,21.8,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,437,1,0,1,22.57,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,438,1,0,2,25.2,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,439,1,1,0,20.09,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,440,1,1,1,21.39,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,441,1,1,2,23.15,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,442,1,2,0,19.77,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,443,1,2,1,21.47,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,444,1,2,2,22.77,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,445,1,3,0,20.18,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,446,1,3,1,21.31,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,447,1,3,2,23.07,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,448,1,4,0,21.28,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,449,1,4,1,23.39,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,450,1,4,2,24.4,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,451,2,0,0,21.21,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,452,2,0,1,23.19,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,453,2,0,2,24.41,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,454,2,1,0,19.49,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,455,2,1,1,21.7,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,456,2,1,2,22.22,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,457,2,2,0,20.43,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,458,2,2,1,21.28,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,459,2,2,2,22.8,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,460,2,3,0,19.3,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,461,2,3,1,21.34,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,462,2,3,2,22.9,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,463,2,4,0,21.66,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,464,2,4,1,22.95,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,465,2,4,2,24.32,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,466,3,0,0,21.42,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,467,3,0,1,23.28,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,468,3,0,2,24.53,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,469,3,1,0,22.02,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,470,3,1,1,23.48,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,471,3,1,2,24.11,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,472,3,2,0,21.27,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,473,3,2,1,23.01,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,474,3,2,2,24.99,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,475,3,3,0,21.53,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,476,3,3,1,23.31,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,477,3,3,2,24.37,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,478,3,4,0,21.31,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,479,3,4,1,22.63,25.93,23.93,75.6,88.2,Japonica rice
2025-05-22 12:00:00,480,3,4,2,24.52,25.93,23.93,75.6,88.2,Japonica rice
2025-05-23 12:00:00,481,0,0,0,19.23,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,482,0,0,1,20.52,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,483,0,0,2,22.08,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,484,0,1,0,19.01,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,485,0,1,1,20.59,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,486,0,1,2,21.9,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,487,0,2,0,18.81,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,488,0,2,1,20.66,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,489,0,2,2,21.98,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,490,0,3,0,19.18,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,491,0,3,1,20.28,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,492,0,3,2,21.64,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,493,0,4,0,18.85,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,494,0,4,1,20.96,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,495,0,4,2,22.03,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,496,1,0,0,18.72,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,497,1,0,1,20.18,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,498,1,0,2,21.36,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,499,1,1,0,18.27,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,500,1,1,1,18.6,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,501,1,1,2,20.89,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,502,1,2,0,17.44,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,503,1,2,1,18.63,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,504,1,2,2,20.41,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,505,1,3,0,17.16,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,506,1,3,1,19.43,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,507,1,3,2,19.79,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,508,1,4,0,18.85,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,509,1,4,1,20.62,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,510,1,4,2,22.22,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,511,2,0,0,18.81,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,512,2,0,1,19.91,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,513,2,0,2,22.24,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,514,2,1,0,17.72,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,515,2,1,1,18.52,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,516,2,1,2,19.88,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,517,2,2,0,17.79,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,518,2,2,1,18.7,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,519,2,2,2,20.44,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,520,2,3,0,17.37,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,521,2,3,1,18.97,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,522,2,3,2,20.43,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,523,2,4,0,19.12,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,524,2,4,1,20.29,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,525,2,4,2,22.02,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,526,3,0,0,19.18,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,527,3,0,1,20.67,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,528,3,0,2,21.68,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,529,3,1,0,19.15,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,530,3,1,1,20.41,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,531,3,1,2,22.01,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,532,3,2,0,18.77,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,533,3,2,1,20.18,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,534,3,2,2,22.19,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,535,3,3,0,19.04,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,536,3,3,1,19.96,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,537,3,3,2,22.43,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,538,3,4,0,18.55,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,539,3,4,1,20.39,23.44,21.44,70.7,89.5,Japonica rice
2025-05-23 12:00:00,540,3,4,2,22.1,23.44,21.44,70.7,89.5,Japonica rice
2025-05-24 12:00:00,541,0,0,0,17.9,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,542,0,0,1,19.24,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,543,0,0,2,20.73,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,544,0,1,0,17.39,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,545,0,1,1,19.44,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,546,0,1,2,21.14,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,547,0,2,0,18.11,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,548,0,2,1,19.75,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,549,0,2,2,21.0,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,550,0,3,0,17.87,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,551,0,3,1,18.91,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,552,0,3,2,20.93,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,553,0,4,0,17.86,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,554,0,4,1,19.82,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,555,0,4,2,20.25,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,556,1,0,0,18.0,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,557,1,0,1,19.05,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,558,1,0,2,20.77,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,559,1,1,0,16.68,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,560,1,1,1,17.71,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,561,1,1,2,19.1,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,562,1,2,0,15.74,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,563,1,2,1,17.81,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,564,1,2,2,19.17,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,565,1,3,0,16.25,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,566,1,3,1,17.54,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,567,1,3,2,19.24,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,568,1,4,0,18.01,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,569,1,4,1,18.73,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,570,1,4,2,21.14,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,571,2,0,0,18.02,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,572,2,0,1,19.53,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,573,2,0,2,20.43,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,574,2,1,0,15.87,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,575,2,1,1,17.51,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,576,2,1,2,19.31,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,577,2,2,0,15.97,22.29,20.29,76.8,87.7,Japonica rice
2025-05-24 12:00:00,578,2,2,1,17.94,22.29,20.29,76.8,87.7,Japonica rice
