detection_time,detection_cycle,grid_x,grid_y,grid_z,temperature_grain,temperature_inside,temperature_outside,humidity_warehouse,humidity_outside,grain_type
2025-05-19 12:00:00,262,1,2,0,19.09,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,263,1,2,1,20.61,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,264,1,2,2,22.51,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,265,1,3,0,19.3,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,266,1,3,1,20.83,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,267,1,3,2,22.08,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,268,1,4,0,20.93,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,269,1,4,1,22.22,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,270,1,4,2,24.09,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,271,2,0,0,20.69,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,272,2,0,1,21.82,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,273,2,0,2,23.61,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,274,2,1,0,18.99,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,275,2,1,1,20.44,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,276,2,1,2,22.31,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,277,2,2,0,19.2,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,278,2,2,1,21.04,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,279,2,2,2,21.6,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,280,2,3,0,19.0,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,281,2,3,1,20.32,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,282,2,3,2,22.84,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,283,2,4,0,20.82,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,284,2,4,1,22.18,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,285,2,4,2,23.29,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,286,3,0,0,20.7,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,287,3,0,1,21.66,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,288,3,0,2,23.51,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,289,3,1,0,20.35,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,290,3,1,1,22.51,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,291,3,1,2,23.69,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,292,3,2,0,20.72,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,293,3,2,1,21.82,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,294,3,2,2,24.21,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,295,3,3,0,20.96,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,296,3,3,1,22.3,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,297,3,3,2,23.53,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,298,3,4,0,20.56,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,299,3,4,1,22.22,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-19 12:00:00,300,3,4,2,23.46,25.2,23.2,77.2,89.6,Mid-to-late indica rice
2025-05-20 12:00:00,301,0,0,0,20.1,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,302,0,0,1,21.41,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,303,0,0,2,23.38,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,304,0,1,0,20.84,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,305,0,1,1,21.92,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,306,0,1,2,23.39,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,307,0,2,0,19.99,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,308,0,2,1,21.68,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,309,0,2,2,23.46,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,310,0,3,0,20.79,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,311,0,3,1,21.3,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,312,0,3,2,23.27,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,313,0,4,0,20.23,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,314,0,4,1,21.98,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,315,0,4,2,23.39,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,316,1,0,0,19.36,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,317,1,0,1,21.49,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,318,1,0,2,23.48,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,319,1,1,0,18.93,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,320,1,1,1,20.33,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,321,1,1,2,21.46,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,322,1,2,0,18.4,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,323,1,2,1,20.28,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,324,1,2,2,22.16,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,325,1,3,0,18.95,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,326,1,3,1,19.61,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,327,1,3,2,22.12,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,328,1,4,0,20.18,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,329,1,4,1,21.54,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,330,1,4,2,23.14,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,331,2,0,0,20.03,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,332,2,0,1,21.73,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,333,2,0,2,23.18,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,334,2,1,0,18.29,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,335,2,1,1,19.71,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,336,2,1,2,22.15,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,337,2,2,0,18.62,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,338,2,2,1,20.37,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,339,2,2,2,22.21,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,340,2,3,0,18.97,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,341,2,3,1,20.35,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,342,2,3,2,22.04,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,343,2,4,0,19.76,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,344,2,4,1,21.38,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,345,2,4,2,23.18,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,346,3,0,0,20.11,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,347,3,0,1,21.67,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,348,3,0,2,22.7,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,349,3,1,0,20.52,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,350,3,1,1,21.8,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,351,3,1,2,23.06,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,352,3,2,0,19.89,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,353,3,2,1,21.34,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,354,3,2,2,22.74,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,355,3,3,0,20.66,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,356,3,3,1,21.62,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,357,3,3,2,23.14,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,358,3,4,0,20.11,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,359,3,4,1,21.85,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-20 12:00:00,360,3,4,2,22.97,24.67,22.67,72.5,88.3,Mid-to-late indica rice
2025-05-21 12:00:00,361,0,0,0,15.09,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,362,0,0,1,16.79,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,363,0,0,2,17.92,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,364,0,1,0,14.71,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,365,0,1,1,16.86,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,366,0,1,2,18.08,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,367,0,2,0,15.61,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,368,0,2,1,16.39,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,369,0,2,2,18.22,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,370,0,3,0,15.5,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,371,0,3,1,17.12,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,372,0,3,2,17.56,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,373,0,4,0,15.22,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,374,0,4,1,16.28,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,375,0,4,2,18.28,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,376,1,0,0,15.61,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,377,1,0,1,17.16,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,378,1,0,2,18.15,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,379,1,1,0,13.53,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,380,1,1,1,15.32,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,381,1,1,2,16.75,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,382,1,2,0,13.87,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,383,1,2,1,15.28,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,384,1,2,2,16.39,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,385,1,3,0,13.73,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,386,1,3,1,15.09,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,387,1,3,2,16.19,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,388,1,4,0,15.3,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,389,1,4,1,16.52,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,390,1,4,2,18.5,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,391,2,0,0,15.75,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,392,2,0,1,16.8,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,393,2,0,2,17.73,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,394,2,1,0,13.57,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,395,2,1,1,14.71,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,396,2,1,2,16.31,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,397,2,2,0,13.99,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,398,2,2,1,14.73,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,399,2,2,2,16.32,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,400,2,3,0,13.74,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,401,2,3,1,15.58,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,402,2,3,2,16.86,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,403,2,4,0,15.05,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,404,2,4,1,16.63,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,405,2,4,2,18.65,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,406,3,0,0,15.59,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,407,3,0,1,16.51,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,408,3,0,2,18.17,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,409,3,1,0,14.61,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,410,3,1,1,16.71,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,411,3,1,2,18.14,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,412,3,2,0,15.38,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,413,3,2,1,17.11,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,414,3,2,2,18.35,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,415,3,3,0,15.53,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,416,3,3,1,16.82,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,417,3,3,2,18.08,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,418,3,4,0,15.08,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,419,3,4,1,16.37,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-21 12:00:00,420,3,4,2,17.93,19.69,19.19,70.4,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,421,0,0,0,22.2,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,422,0,0,1,23.76,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,423,0,0,2,25.0,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,424,0,1,0,22.2,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,425,0,1,1,23.06,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,426,0,1,2,25.47,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,427,0,2,0,21.95,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,428,0,2,1,24.28,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,429,0,2,2,25.41,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,430,0,3,0,21.84,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,431,0,3,1,23.57,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,432,0,3,2,25.41,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,433,0,4,0,22.14,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,434,0,4,1,23.71,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,435,0,4,2,25.45,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,436,1,0,0,22.29,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,437,1,0,1,23.49,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,438,1,0,2,25.11,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,439,1,1,0,20.26,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,440,1,1,1,22.59,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,441,1,1,2,23.15,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,442,1,2,0,20.48,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,443,1,2,1,22.51,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,444,1,2,2,24.29,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,445,1,3,0,21.14,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,446,1,3,1,22.67,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,447,1,3,2,23.57,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,448,1,4,0,22.0,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,449,1,4,1,23.36,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,450,1,4,2,25.24,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,451,2,0,0,21.85,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,452,2,0,1,24.39,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,453,2,0,2,25.43,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,454,2,1,0,20.43,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,455,2,1,1,21.61,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,456,2,1,2,23.27,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,457,2,2,0,20.24,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,458,2,2,1,21.95,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,459,2,2,2,23.95,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,460,2,3,0,20.74,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,461,2,3,1,22.19,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,462,2,3,2,23.77,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,463,2,4,0,21.92,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,464,2,4,1,23.46,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,465,2,4,2,24.95,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,466,3,0,0,22.17,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,467,3,0,1,23.65,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,468,3,0,2,25.17,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,469,3,1,0,21.48,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,470,3,1,1,23.64,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,471,3,1,2,25.14,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,472,3,2,0,22.19,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,473,3,2,1,24.07,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,474,3,2,2,24.86,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,475,3,3,0,22.39,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,476,3,3,1,23.6,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,477,3,3,2,24.95,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,478,3,4,0,22.12,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,479,3,4,1,23.34,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-22 12:00:00,480,3,4,2,25.23,26.63,24.63,71.0,87.7,Mid-to-late indica rice
2025-05-23 12:00:00,481,0,0,0,19.01,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,482,0,0,1,19.77,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,483,0,0,2,21.69,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,484,0,1,0,19.0,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,485,0,1,1,20.23,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,486,0,1,2,21.49,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,487,0,2,0,18.2,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,488,0,2,1,20.05,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,489,0,2,2,21.73,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,490,0,3,0,18.74,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,491,0,3,1,20.1,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,492,0,3,2,21.71,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,493,0,4,0,18.54,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,494,0,4,1,20.6,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,495,0,4,2,21.7,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,496,1,0,0,19.0,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,497,1,0,1,20.49,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,498,1,0,2,21.54,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,499,1,1,0,17.04,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,500,1,1,1,18.37,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,501,1,1,2,20.13,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,502,1,2,0,17.38,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,503,1,2,1,18.87,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,504,1,2,2,19.79,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,505,1,3,0,17.43,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,506,1,3,1,18.82,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,507,1,3,2,20.16,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,508,1,4,0,18.77,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,509,1,4,1,20.42,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,510,1,4,2,21.49,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,511,2,0,0,18.38,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,512,2,0,1,20.64,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,513,2,0,2,21.78,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,514,2,1,0,16.96,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,515,2,1,1,18.86,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,516,2,1,2,20.14,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,517,2,2,0,17.14,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,518,2,2,1,18.67,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,519,2,2,2,20.27,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,520,2,3,0,17.56,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,521,2,3,1,18.9,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,522,2,3,2,20.64,23.21,22.71,65.5,82.7,Mid-to-late indica rice
2025-05-23 12:00:00,523,2,4,0,18.78,23.21,22.71,65.5,82.7,Mid-to-late indica rice
